Time,5000.0,7000.0,10000.0,12500.0,15000.0,17500.0,20000.0,22500.0,25000.0,30000.0,35000.0,40000.0,45000.0,50000.0,55000.0,60000.0,65000.0,70000.0,75000.0,77500.0,80000.0,82500.0,85000.0,87500.0,90000.0,92500.0,95000.0,97500.0,100000.0
2021-06-25 00:00:00,528.1296773841884,528.1296773841884,568.3775358466905,714.8324696550122,949.2189064708278,1320.7948498944195,1599.4538197628315,1467.4767722445774,1183.5378076604334,790.4139839313125,546.0517453145951,424.9603559343549,331.21398246219616,255.5962682207015,196.675261071054,156.6840281128198,130.0458232354983,115.42890229822751,112.30129154615851,114.39848412513287,118.88223390961711,124.02437039018749,129.67591084001046,136.4148684879949,141.84005395834046,143.3254485433211,139.17514647901717,129.62094089492734,105.87890700932458
2021-06-25 01:00:00,533.0544174677832,533.0544174677832,573.6455246967398,724.1208854708074,966.7670863825704,1317.0794818687932,1520.3365581028115,1387.5368777831895,1154.7902270667835,788.8870716488514,558.4215389544294,438.2793019524609,344.10734214097846,268.1731406282065,206.50608735437143,164.85735516165425,137.28532218708648,123.24310586867588,121.13822791247476,123.54270154470962,128.17589296703068,133.62003995778255,139.95155203395325,147.39424435093872,153.05170404888602,151.9199489711389,144.32465097939755,131.6849215789691,111.29066955859622
2021-06-25 02:00:00,547.1015223511206,547.1015223511206,587.3616672717377,742.2283245402955,973.6573960223602,1298.8884838154584,1457.5183083647,1322.776668835012,1114.3287880632727,783.301282269635,562.2068372903909,443.2067169554457,350.972371664007,274.8518114083586,211.94858479790025,169.2137558714781,142.4513357017093,129.99455137996708,128.57040008501255,131.31077563806429,136.5417516772341,142.86860657280965,150.2323387967437,157.5281846638372,162.08033463131184,159.47158257662736,150.8579233017352,137.00713170088264,116.33965418262146
2021-06-25 03:00:00,546.1417749807466,546.1417749807466,591.8766809440617,770.0635277497923,1000.7003588570456,1286.8520179149632,1404.0242761864047,1267.7459287934612,1077.3596520485885,777.0460545551998,564.9758526991087,442.2638091169209,352.0128306704691,276.2226869441677,214.95835018470126,173.51767081052049,148.8533238514317,138.21831950812458,137.97662395915694,141.21517219680402,147.2709908402906,154.39999640747578,162.47735324410218,168.82546918680805,172.09308040960806,168.60369204860794,159.36538973120912,144.74823319685598,123.35037781529002
2021-06-25 04:00:00,531.9809353649528,531.9809353649528,588.440622644287,800.4089323309266,1034.5902653224232,1279.9465527094842,1352.693841835947,1213.1348262479546,1040.3311801782288,764.0690086299297,560.942817209095,435.7900026785253,348.7773650034149,274.57651816210034,215.3543194478615,176.72175552915746,155.5371035904356,147.82530032742602,148.3933956295906,151.46798729853353,157.82316905749187,165.35845482742025,173.9733317077134,178.54135703733877,180.16412575060502,176.04263470484628,166.0680995295448,150.13497873420656,127.36455542251323
2021-06-25 05:00:00,511.0867260930494,511.0867260930494,573.7784318386033,809.8400628445245,1060.5510177029912,1275.6270701207973,1303.6848674291589,1155.7694648145377,994.6614143142673,739.6280438648924,545.1400462075046,424.3576053849891,343.42302454326085,272.38417640775134,215.77153456630577,179.81699816331255,162.36787013761057,157.13712556518112,157.95395974413952,160.53373645910716,166.76094550431122,174.38226557273504,183.35549376340472,186.83070533879922,187.20948677627152,182.2054187139137,171.56162769672383,154.88473245925826,131.3446846744344
2021-06-25 06:00:00,494.7477703596392,494.7477703596392,558.1031915287074,803.612132392674,1070.916840064268,1270.1456585153455,1254.7288992014282,1090.3503959919713,937.2978926240916,700.5659346662444,520.8368323816165,410.76974466793394,335.14575721190863,268.16356105728147,215.35892385535692,182.4233581236068,167.96834990958047,164.65458181016965,166.18910621675596,168.77729409996988,174.78245004743192,182.23973526607753,191.0780796448243,193.83620404793035,192.8983717653126,186.92207981575044,175.71741549775354,157.80066124687934,132.81052816516316
2021-06-25 07:00:00,474.74695261999443,474.74695261999443,538.1897610434427,783.2872784957952,1052.214882745519,1240.7650824477566,1193.528536310431,1019.1913592886767,871.631520524153,652.8717764559624,492.54845991432694,393.17199477181634,322.49560319580684,260.6520068927626,213.19716562412876,184.43461474015453,172.83724249258267,171.00617119700445,172.97515480004276,175.36215137592842,180.5621069839568,187.14858114421097,195.13066481088148,197.46184047875747,196.19549827182232,189.9377869750777,177.88983271185853,158.84095078998178,132.56326035875801
2021-06-25 08:00:00,453.80097796143673,453.80097796143673,519.2553380296954,762.4084937943516,1023.6624682861466,1196.5964208626822,1123.7331369445963,949.0992419121006,808.4136559598854,609.399001714991,467.6978126943782,377.2338679386908,310.8121077734435,254.57285081300589,212.79204349800588,187.9550324125862,178.51777264242273,177.0409213006231,178.8462720491945,181.20688220030718,185.79472691672348,191.36842887598783,198.0553117404506,200.05661336636825,198.47737539832582,191.62924706639362,178.379106352839,158.70324083614656,131.97453721119018
2021-06-25 09:00:00,422.9461122275174,422.9461122275174,491.4297846136441,731.54976082534,984.8612314264848,1147.318995540392,1053.101412749804,880.337391725763,748.7705767227038,568.9713118310852,443.0111553135424,360.2134723437897,298.57639191593046,247.2067986961239,210.70691599279758,190.5628915098201,184.2647577461649,183.57807908644887,184.56431018622226,186.24722032573274,189.9452589712487,194.6158163933148,200.34211626839632,203.22703919409867,202.50668946132456,195.5337950677311,181.23457888383746,161.0669081208358,133.665783735398
2021-06-25 10:00:00,405.41189129982786,405.41189129982786,472.74428735801916,702.5348938064569,940.0874025671606,1094.8602136053435,990.61370264285,822.0305324987847,698.3023183441325,536.3840586678857,424.97259348107076,345.1953703789303,287.7553237331668,241.95438880691052,209.77189711901704,193.40464749081772,190.14934458099404,190.14950411308325,188.95957360104077,189.07018279121533,191.61903615593081,195.78201815394868,201.28726988547464,205.86347821101137,206.38166866446724,199.1800274642339,183.93547495535879,162.56179544728823,133.80335265151814
2021-06-25 11:00:00,399.59225880213296,399.59225880213296,465.0272630132681,680.5222758944371,897.8757080761823,1038.3261521897584,935.1401014954919,774.1361334578864,658.6192588922755,511.86954124948085,412.74475260525736,333.92313011885176,279.79821792268984,239.18140519443645,211.22915153461554,197.62852931450215,195.19186103728904,194.883294544889,191.30991544343783,189.89685370512464,191.33444475985436,195.27756699842084,201.12384134251855,207.3002433856294,208.82102003444223,200.97456428703592,184.27857144840235,161.58535508746033,131.83243533615527
